time_stamp,security_id,value,volume
2014-11-03 09:05:01,CLZ4,80.69,1
2014-11-03 09:05:01,CLZ4,80.68,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,2
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.7,2
2014-11-03 09:05:01,CLZ4,80.7,1
2014-11-03 09:05:01,CLZ4,80.69,1
2014-11-03 09:05:02,CLZ4,80.7,1
2014-11-03 09:05:02,CLZ4,80.7,4
2014-11-03 09:05:02,CLZ4,80.7,1
2014-11-03 09:05:02,CLZ4,80.7,1
2014-11-03 09:05:02,CLZ4,80.7,1
2014-11-03 09:05:02,CLZ4,80.7,1
2014-11-03 09:05:02,CLZ4,80.7,1
2014-11-03 09:05:03,COZ4,85.94,1
2014-11-03 09:05:03,COZ4,85.94,1
2014-11-03 09:05:03,CLZ4,80.7,1
2014-11-03 09:05:03,CLZ4,80.7,1
2014-11-03 09:05:03,COZ4,85.93,1
2014-11-03 09:05:03,COZ4,85.93,1
2014-11-03 09:05:03,CLZ4,80.69,1
2014-11-03 09:05:03,CLZ4,80.69,1
2014-11-03 09:05:03,CLZ4,80.7,1
2014-11-03 09:05:05,CLZ4,80.69,1
2014-11-03 09:05:05,CLZ4,80.69,1
2014-11-03 09:05:05,CLZ4,80.69,1
2014-11-03 09:05:05,CLZ4,80.69,2
2014-11-03 09:05:05,CLZ4,80.69,1
2014-11-03 09:05:05,CLZ4,80.69,1
2014-11-03 09:05:07,CLZ4,80.69,1
2014-11-03 09:05:07,COZ4,85.92,1
2014-11-03 09:05:07,CLZ4,80.68,1
2014-11-03 09:05:07,CLZ4,80.68,1
2014-11-03 09:05:07,CLZ4,80.68,1
2014-11-03 09:05:07,CLZ4,80.68,1
2014-11-03 09:05:07,CLZ4,80.68,1
2014-11-03 09:05:08,CLZ4,80.69,1
2014-11-03 09:05:09,CLZ4,80.68,1
2014-11-03 09:05:10,COZ4,85.91,1
2014-11-03 09:05:10,CLZ4,80.68,1
2014-11-03 09:05:10,CLZ4,80.68,2
2014-11-03 09:05:12,CLZ4,80.68,1
2014-11-03 09:05:12,CLZ4,80.68,1
2014-11-03 09:05:12,CLZ4,80.69,1
2014-11-03 09:05:12,CLZ4,80.69,1
2014-11-03 09:05:13,CLZ4,80.69,1
2014-11-03 09:05:14,CLZ4,80.68,1
2014-11-03 09:05:14,CLZ4,80.68,1
2014-11-03 09:05:15,COZ4,85.91,1
2014-11-03 09:05:16,CLZ4,80.69,1
2014-11-03 09:05:16,CLZ4,80.69,2
2014-11-03 09:05:16,CLZ4,80.69,1
2014-11-03 09:05:16,CLZ4,80.69,1
2014-11-03 09:05:17,CLZ4,80.68,1
2014-11-03 09:05:17,CLZ4,80.68,1
2014-11-03 09:05:17,CLZ4,80.68,1
2014-11-03 09:05:17,CLZ4,80.68,1
2014-11-03 09:05:17,CLZ4,80.68,1
2014-11-03 09:05:18,CLZ4,80.68,1
2014-11-03 09:05:18,CLZ4,80.68,1
2014-11-03 09:05:18,CLZ4,80.68,1
2014-11-03 09:05:18,CLZ4,80.68,1
2014-11-03 09:05:18,CLZ4,80.69,1
2014-11-03 09:05:18,CLZ4,80.69,1
2014-11-03 09:05:19,CLZ4,80.68,1
2014-11-03 09:05:19,CLZ4,80.68,1
2014-11-03 09:05:20,CLZ4,80.68,1
2014-11-03 09:05:21,CLZ4,80.68,1
2014-11-03 09:05:21,CLZ4,80.68,1
2014-11-03 09:05:22,CLZ4,80.69,1
2014-11-03 09:05:22,CLZ4,80.69,1
2014-11-03 09:05:22,CLZ4,80.69,1
2014-11-03 09:05:22,CLZ4,80.69,1
2014-11-03 09:05:22,CLZ4,80.69,4
2014-11-03 09:05:22,CLZ4,80.69,5
2014-11-03 09:05:22,CLZ4,80.69,3
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:22,COZ4,85.92,2
2014-11-03 09:05:22,COZ4,85.92,2
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:22,COZ4,85.92,1
2014-11-03 09:05:23,CLZ4,80.69,1
2014-11-03 09:05:23,CLZ4,80.69,1
2014-11-03 09:05:23,CLZ4,80.69,1
2014-11-03 09:05:23,CLZ4,80.69,1
2014-11-03 09:05:23,COZ4,85.92,1
2014-11-03 09:05:23,COZ4,85.92,1
2014-11-03 09:05:23,COZ4,85.92,3
2014-11-03 09:05:23,CLZ4,80.69,1
2014-11-03 09:05:24,CLZ4,80.68,1
2014-11-03 09:05:24,CLZ4,80.68,1
2014-11-03 09:05:27,CLZ4,80.68,1
2014-11-03 09:05:27,CLZ4,80.68,1
2014-11-03 09:05:27,CLZ4,80.68,1
2014-11-03 09:05:27,CLZ4,80.68,1
2014-11-03 09:05:27,CLZ4,80.68,1
2014-11-03 09:05:27,CLZ4,80.68,1
2014-11-03 09:05:28,CLZ4,80.68,1
2014-11-03 09:05:28,CLZ4,80.68,1
2014-11-03 09:05:28,CLZ4,80.68,1
2014-11-03 09:05:28,COZ4,85.91,2
2014-11-03 09:05:28,CLZ4,80.68,1
2014-11-03 09:05:28,CLZ4,80.68,2
2014-11-03 09:05:28,CLZ4,80.68,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.67,1
2014-11-03 09:05:28,CLZ4,80.68,1
2014-11-03 09:05:28,CLZ4,80.68,1
2014-11-03 09:05:33,CLZ4,80.68,1
2014-11-03 09:05:34,CLZ4,80.68,1
2014-11-03 09:05:36,CLZ4,80.69,1
2014-11-03 09:05:36,CLZ4,80.69,1
2014-11-03 09:05:36,CLZ4,80.69,5
2014-11-03 09:05:36,CLZ4,80.69,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,4
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:38,CLZ4,80.7,1
2014-11-03 09:05:39,CLZ4,80.69,1
2014-11-03 09:05:39,CLZ4,80.69,1
2014-11-03 09:05:39,CLZ4,80.69,1
2014-11-03 09:05:39,CLZ4,80.69,1
2014-11-03 09:05:39,CLZ4,80.69,1
2014-11-03 09:05:39,CLZ4,80.69,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,2
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,5
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,2
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.68,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,2
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,2
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,3
2014-11-03 09:05:39,CLZ4,80.66,20
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,2
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,COZ4,85.91,1
2014-11-03 09:05:39,COZ4,85.91,1
2014-11-03 09:05:39,CLZ4,80.67,2
2014-11-03 09:05:39,COZ4,85.9,3
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,COZ4,85.9,4
2014-11-03 09:05:39,COZ4,85.9,1
2014-11-03 09:05:39,COZ4,85.9,1
2014-11-03 09:05:39,COZ4,85.9,1
2014-11-03 09:05:39,COZ4,85.9,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.67,2
2014-11-03 09:05:39,CLZ4,80.67,2
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,CLZ4,80.66,2
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,COZ4,85.89,1
2014-11-03 09:05:39,COZ4,85.89,2
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,2
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.67,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.66,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:39,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,COZ4,85.89,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,COZ4,85.89,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,COZ4,85.89,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:40,COZ4,85.89,1
2014-11-03 09:05:40,COZ4,85.89,1
2014-11-03 09:05:40,COZ4,85.89,1
2014-11-03 09:05:40,COZ4,85.89,1
2014-11-03 09:05:40,CLZ4,80.65,1
2014-11-03 09:05:41,CLZ4,80.65,1
2014-11-03 09:05:41,CLZ4,80.64,2
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,2
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,2
2014-11-03 09:05:41,COZ4,85.89,1
2014-11-03 09:05:41,CLZ4,80.64,12
2014-11-03 09:05:41,CLZ4,80.64,4
2014-11-03 09:05:41,CLZ4,80.64,4
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,CLZ4,80.64,2
2014-11-03 09:05:41,CLZ4,80.64,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,2
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,3
2014-11-03 09:05:41,CLZ4,80.63,2
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,2
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,2
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,10
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,10
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,2
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,2
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,2
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,3
2014-11-03 09:05:41,CLZ4,80.62,5
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.61,1
2014-11-03 09:05:41,CLZ4,80.61,2
2014-11-03 09:05:41,CLZ4,80.61,12
2014-11-03 09:05:41,CLZ4,80.61,1
2014-11-03 09:05:41,CLZ4,80.61,2
2014-11-03 09:05:41,CLZ4,80.61,1
2014-11-03 09:05:41,CLZ4,80.61,1
2014-11-03 09:05:41,CLZ4,80.61,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,COZ4,85.87,1
2014-11-03 09:05:41,COZ4,85.87,1
2014-11-03 09:05:41,COZ4,85.87,1
2014-11-03 09:05:41,COZ4,85.87,2
2014-11-03 09:05:41,COZ4,85.87,1
2014-11-03 09:05:41,COZ4,85.87,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,COZ4,85.88,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,2
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,COZ4,85.87,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.62,1
2014-11-03 09:05:41,CLZ4,80.63,1
2014-11-03 09:05:42,COZ4,85.88,1
2014-11-03 09:05:42,COZ4,85.88,1
2014-11-03 09:05:42,COZ4,85.88,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.64,2
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,2
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,2
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,2
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,2
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,COZ4,85.88,1
2014-11-03 09:05:42,COZ4,85.88,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,COZ4,85.88,1
2014-11-03 09:05:42,COZ4,85.87,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.63,2
2014-11-03 09:05:42,CLZ4,80.64,1
2014-11-03 09:05:42,CLZ4,80.63,1
2014-11-03 09:05:42,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,COZ4,85.87,1
2014-11-03 09:05:43,COZ4,85.87,1
2014-11-03 09:05:43,CLZ4,80.62,2
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.62,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:43,CLZ4,80.63,1
2014-11-03 09:05:44,COZ4,85.88,1
2014-11-03 09:05:44,CLZ4,80.63,1
2014-11-03 09:05:44,CLZ4,80.63,1
2014-11-03 09:05:45,CLZ4,80.63,1
2014-11-03 09:05:45,CLZ4,80.62,1
2014-11-03 09:05:45,CLZ4,80.64,1
2014-11-03 09:05:45,CLZ4,80.64,1
2014-11-03 09:05:45,CLZ4,80.63,1
2014-11-03 09:05:45,CLZ4,80.63,1
2014-11-03 09:05:45,CLZ4,80.63,1
2014-11-03 09:05:45,CLZ4,80.63,1
2014-11-03 09:05:45,CLZ4,80.63,1
2014-11-03 09:05:45,CLZ4,80.62,1
2014-11-03 09:05:45,COZ4,85.87,1
2014-11-03 09:05:45,CLZ4,80.63,1
2014-11-03 09:05:46,CLZ4,80.63,1
2014-11-03 09:05:46,CLZ4,80.62,1
2014-11-03 09:05:46,CLZ4,80.62,2
2014-11-03 09:05:46,CLZ4,80.62,1
2014-11-03 09:05:46,CLZ4,80.62,1
2014-11-03 09:05:46,CLZ4,80.62,1
